"dataid";"localminute";"use";"air1";"air2";"air3";"airwindowunit1";"aquarium1";"bathroom1";"bathroom2";"bedroom1";"bedroom2";"bedroom3";"bedroom4";"bedroom5";"car1";"clotheswasher1";"clotheswasher_dryg1";"diningroom1";"diningroom2";"dishwasher1";"disposal1";"drye1";"dryg1";"freezer1";"furnace1";"furnace2";"garage1";"garage2";"gen";"grid";"heater1";"housefan1";"icemaker1";"jacuzzi1";"kitchen1";"kitchen2";"kitchenapp1";"kitchenapp2";"lights_plugs1";"lights_plugs2";"lights_plugs3";"lights_plugs4";"lights_plugs5";"lights_plugs6";"livingroom1";"livingroom2";"microwave1";"office1";"outsidelights_plugs1";"outsidelights_plugs2";"oven1";"oven2";"pool1";"pool2";"poollight1";"poolpump1";"pump1";"range1";"refrigerator1";"refrigerator2";"security1";"shed1";"sprinkler1";"unknown1";"unknown2";"unknown3";"unknown4";"utilityroom1";"venthood1";"waterheater1";"waterheater2";"winecooler1"
3299;"2013-12-31 19:43:00-06";0.221;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.221;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 19:44:00-06";0.167;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.167;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 19:45:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 19:46:00-06";0.127;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.127;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 19:47:00-06";0.134;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.134;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 19:48:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 19:49:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 19:50:00-06";0.127;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.127;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 19:51:00-06";0.127;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.127;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 19:52:00-06";0.127;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.127;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 19:53:00-06";0.127;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.127;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 19:54:00-06";0.127;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.127;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 19:55:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 19:56:00-06";0.279;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.279;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0.152;;
3299;"2013-12-31 19:57:00-06";3.492;0.004;;;;;;;;;;;;;;;;;;;;;;0;;;;;3.492;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;3.374;;
3299;"2013-12-31 19:58:00-06";3.468;0.004;;;;;;;;;;;;;;;;;;;;;;0;;;;;3.468;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;3.349;;
3299;"2013-12-31 19:59:00-06";1.083;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;1.083;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0.958;;
3299;"2013-12-31 20:00:00-06";0.130;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.130;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:01:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:02:00-06";0.130;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.130;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:03:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:04:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:05:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:06:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:07:00-06";0.235;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.235;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.110;;;;;;;;;;;0;;
3299;"2013-12-31 20:08:00-06";0.253;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.253;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.128;;;;;;;;;;;0;;
3299;"2013-12-31 20:09:00-06";0.252;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.252;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.127;;;;;;;;;;;0;;
3299;"2013-12-31 20:10:00-06";0.251;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.251;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.126;;;;;;;;;;;0;;
3299;"2013-12-31 20:11:00-06";0.250;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.250;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.125;;;;;;;;;;;0;;
3299;"2013-12-31 20:12:00-06";0.248;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.248;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.124;;;;;;;;;;;0;;
3299;"2013-12-31 20:13:00-06";0.249;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.249;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.123;;;;;;;;;;;0;;
3299;"2013-12-31 20:14:00-06";0.248;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.248;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.122;;;;;;;;;;;0;;
3299;"2013-12-31 20:15:00-06";0.246;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.246;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.121;;;;;;;;;;;0;;
3299;"2013-12-31 20:16:00-06";0.245;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.245;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.120;;;;;;;;;;;0;;
3299;"2013-12-31 20:17:00-06";0.249;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.249;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.119;;;;;;;;;;;0;;
3299;"2013-12-31 20:18:00-06";0.249;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.249;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.119;;;;;;;;;;;0;;
3299;"2013-12-31 20:19:00-06";0.238;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.238;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.106;;;;;;;;;;;0;;
3299;"2013-12-31 20:20:00-06";0.135;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.135;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:21:00-06";0.138;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.138;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:22:00-06";0.130;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.130;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:23:00-06";0.131;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.131;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:24:00-06";0.135;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.135;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:25:00-06";0.133;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.133;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:26:00-06";0.134;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.134;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:27:00-06";0.133;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.133;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:28:00-06";0.130;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.130;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:29:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:30:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:31:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:32:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:33:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:34:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:35:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:36:00-06";0.130;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.130;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:37:00-06";0.131;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.131;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:38:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:39:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:40:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:41:00-06";2.738;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;2.738;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;2.618;;
3299;"2013-12-31 20:42:00-06";3.479;0.004;;;;;;;;;;;;;;;;;;;;;;0;;;;;3.479;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;3.361;;
3299;"2013-12-31 20:43:00-06";1.891;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;1.891;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;1.769;;
3299;"2013-12-31 20:44:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:45:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:46:00-06";0.131;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.131;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:47:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:48:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:49:00-06";0.127;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.127;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:50:00-06";0.127;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.127;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:51:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:52:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:53:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:54:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:55:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:56:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:57:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:58:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 20:59:00-06";0.163;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.163;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.036;;;;;;;;;;;0;;
3299;"2013-12-31 21:00:00-06";0.258;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.258;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.133;;;;;;;;;;;0;;
3299;"2013-12-31 21:01:00-06";0.252;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.252;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.127;;;;;;;;;;;0;;
3299;"2013-12-31 21:02:00-06";0.252;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.252;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.127;;;;;;;;;;;0;;
3299;"2013-12-31 21:03:00-06";0.251;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.251;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.126;;;;;;;;;;;0;;
3299;"2013-12-31 21:04:00-06";0.250;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.250;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.124;;;;;;;;;;;0;;
3299;"2013-12-31 21:05:00-06";0.249;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.249;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.123;;;;;;;;;;;0;;
3299;"2013-12-31 21:06:00-06";0.248;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.248;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.122;;;;;;;;;;;0;;
3299;"2013-12-31 21:07:00-06";0.247;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.247;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.121;;;;;;;;;;;0;;
3299;"2013-12-31 21:08:00-06";0.246;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.246;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.120;;;;;;;;;;;0;;
3299;"2013-12-31 21:09:00-06";0.245;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.245;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.120;;;;;;;;;;;0;;
3299;"2013-12-31 21:10:00-06";0.244;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.244;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.119;;;;;;;;;;;0;;
3299;"2013-12-31 21:11:00-06";0.243;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.243;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.118;;;;;;;;;;;0;;
3299;"2013-12-31 21:12:00-06";0.178;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.178;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.051;;;;;;;;;;;0;;
3299;"2013-12-31 21:13:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:14:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:15:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:16:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:17:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:18:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:19:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:20:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:21:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:22:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:23:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:24:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:25:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:26:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:27:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:28:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:29:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:30:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:31:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:32:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:33:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:34:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:35:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:36:00-06";0.131;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.131;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:37:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:38:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:39:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:40:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:41:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:42:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:43:00-06";0.130;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.130;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:44:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:45:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:46:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:47:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:48:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
